label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.47|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000104760|gene|9606
coexpressed_with|2.47|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000187955|gene|9606
coexpressed_with|2.47|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000066294|gene|9606
coexpressed_with|2.46|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000182985|gene|9606
coexpressed_with|2.46|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000004399|gene|9606
coexpressed_with|2.46|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000240583|gene|9606
coexpressed_with|2.45|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000069535|gene|9606
coexpressed_with|2.45|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000038945|gene|9606
coexpressed_with|2.45|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000150636|gene|9606
coexpressed_with|2.44|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164935|gene|9606
coexpressed_with|2.44|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000144668|gene|9606
coexpressed_with|2.43|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000066056|gene|9606
coexpressed_with|2.43|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000165795|gene|9606
coexpressed_with|2.43|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000105854|gene|9606
coexpressed_with|2.42|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000203747|gene|9606
coexpressed_with|2.42|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000109072|gene|9606
coexpressed_with|2.42|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000241644|gene|9606
coexpressed_with|2.41|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000213203|gene|9606
coexpressed_with|2.41|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000007933|gene|9606
coexpressed_with|2.41|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000161791|gene|9606
coexpressed_with|2.41|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000213614|gene|9606
coexpressed_with|2.4|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000110079|gene|9606
coexpressed_with|2.38|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000174348|gene|9606
coexpressed_with|2.38|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135077|gene|9606
coexpressed_with|2.38|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000110852|gene|9606
coexpressed_with|2.37|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000171115|gene|9606
coexpressed_with|2.37|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164106|gene|9606
coexpressed_with|2.37|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000164929|gene|9606
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135094|gene|9606
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000198467|gene|9606
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000131477|gene|9606
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000137809|gene|9606
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000099250|gene|9606
coexpressed_with|2.36|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000166927|gene|9606
coexpressed_with|2.35|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000139055|gene|9606
coexpressed_with|2.35|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000133048|gene|9606
coexpressed_with|2.34|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000169439|gene|9606
coexpressed_with|2.34|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000018408|gene|9606
coexpressed_with|2.34|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000163145|gene|9606
coexpressed_with|2.33|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000163762|gene|9606
coexpressed_with|2.33|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000116016|gene|9606
coexpressed_with|2.32|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000139329|gene|9606
coexpressed_with|2.3|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000115414|gene|9606
coexpressed_with|2.3|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000154783|gene|9606
coexpressed_with|2.3|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000091879|gene|9606
coexpressed_with|2.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000165457|gene|9606
coexpressed_with|2.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000010610|gene|9606
coexpressed_with|2.29|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000071246|gene|9606
coexpressed_with|2.28|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000159640|gene|9606
coexpressed_with|2.26|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000134061|gene|9606
coexpressed_with|2.26|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000179761|gene|9606
coexpressed_with|2.25|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000265107|gene|9606
coexpressed_with|2.25|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000174059|gene|9606
coexpressed_with|2.25|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000173641|gene|9606
coexpressed_with|2.25|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000106034|gene|9606
coexpressed_with|2.24|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000154133|gene|9606
coexpressed_with|2.24|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000166341|gene|9606
coexpressed_with|2.24|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000011465|gene|9606
coexpressed_with|2.24|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000162267|gene|9606
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000155962|gene|9606
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000137441|gene|9606
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000168938|gene|9606
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000151655|gene|9606
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000162944|gene|9606
coexpressed_with|2.23|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000118785|gene|9606
coexpressed_with|2.22|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000152689|gene|9606
coexpressed_with|2.22|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000187474|gene|9606
coexpressed_with|2.21|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000182578|gene|9606
coexpressed_with|2.2|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000128052|gene|9606
coexpressed_with|2.2|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000169413|gene|9606
coexpressed_with|2.19|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000173482|gene|9606
