label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.58|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0025726|gene|7227
coexpressed_with|2.58|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0047205|gene|7227
coexpressed_with|2.58|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0265590|gene|7227
coexpressed_with|2.56|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0287615|gene|7227
coexpressed_with|2.56|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0267624|gene|7227
coexpressed_with|2.56|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0003285|gene|7227
coexpressed_with|2.53|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0267534|gene|7227
coexpressed_with|2.53|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0011591|gene|7227
coexpressed_with|2.52|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0038494|gene|7227
coexpressed_with|2.52|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0262631|gene|7227
coexpressed_with|2.52|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0004858|gene|7227
coexpressed_with|2.51|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0036463|gene|7227
coexpressed_with|2.51|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0287597|gene|7227
coexpressed_with|2.51|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0030592|gene|7227
coexpressed_with|2.5|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0259171|gene|7227
coexpressed_with|2.5|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0052350|gene|7227
coexpressed_with|2.5|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0262947|gene|7227
coexpressed_with|2.5|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0262109|gene|7227
coexpressed_with|2.49|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0051044|gene|7227
coexpressed_with|2.49|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0037956|gene|7227
coexpressed_with|2.49|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0085397|gene|7227
coexpressed_with|2.48|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0000273|gene|7227
coexpressed_with|2.48|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0013469|gene|7227
coexpressed_with|2.48|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0286827|gene|7227
coexpressed_with|2.47|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0051710|gene|7227
coexpressed_with|2.47|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0010452|gene|7227
coexpressed_with|2.46|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0036786|gene|7227
coexpressed_with|2.46|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0053963|gene|7227
coexpressed_with|2.46|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0029719|gene|7227
coexpressed_with|2.46|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0263504|gene|7227
coexpressed_with|2.45|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0265597|gene|7227
coexpressed_with|2.45|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0010772|gene|7227
coexpressed_with|2.45|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0262738|gene|7227
coexpressed_with|2.44|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0265149|gene|7227
