source	target	score
ENSG00000175899	ENSG00000171051	-0.80
ENSG00000175899	ENSG00000120903	-0.80
ENSG00000175899	ENSG00000087338	-0.80
ENSG00000175899	ENSG00000140557	-0.80
ENSG00000175899	ENSG00000136875	-0.80
ENSG00000175899	ENSG00000170448	-0.80
ENSG00000175899	ENSG00000197355	-0.80
ENSG00000175899	ENSG00000133216	-0.80
ENSG00000175899	ENSG00000066032	-0.80
ENSG00000175899	ENSG00000126549	-0.80
ENSG00000175899	ENSG00000181817	-0.80
ENSG00000175899	ENSG00000272894	-0.80
ENSG00000175899	ENSG00000072864	-0.80
ENSG00000175899	ENSG00000124664	-0.80
ENSG00000175899	ENSG00000216895	-0.80
ENSG00000175899	ENSG00000198826	-0.80
ENSG00000175899	ENSG00000105204	-0.81
ENSG00000175899	ENSG00000115756	-0.81
ENSG00000175899	ENSG00000183439	-0.81
ENSG00000175899	ENSG00000175895	-0.81
ENSG00000175899	ENSG00000163171	-0.81
ENSG00000175899	ENSG00000204371	-0.81
ENSG00000175899	ENSG00000184368	-0.81
ENSG00000175899	ENSG00000204071	-0.81
ENSG00000175899	ENSG00000079313	-0.81
ENSG00000175899	ENSG00000155729	-0.81
ENSG00000175899	ENSG00000105402	-0.81
ENSG00000175899	ENSG00000139648	-0.81
ENSG00000175899	ENSG00000291035	-0.81
ENSG00000175899	ENSG00000204227	-0.81
ENSG00000175899	ENSG00000104524	-0.81
ENSG00000175899	ENSG00000130159	-0.81
ENSG00000175899	ENSG00000163558	-0.81
ENSG00000175899	ENSG00000084764	-0.81
ENSG00000175899	ENSG00000133454	-0.81
ENSG00000175899	ENSG00000170468	-0.81
ENSG00000175899	ENSG00000169093	-0.81
ENSG00000175899	ENSG00000204569	-0.81
ENSG00000175899	ENSG00000197619	-0.81
ENSG00000175899	ENSG00000105287	-0.81
ENSG00000175899	ENSG00000168556	-0.81
ENSG00000175899	ENSG00000136490	-0.81
ENSG00000175899	ENSG00000132591	-0.81
ENSG00000175899	ENSG00000101367	-0.81
ENSG00000175899	ENSG00000234171	-0.81
ENSG00000175899	ENSG00000112139	-0.81
ENSG00000175899	ENSG00000168010	-0.81
ENSG00000175899	ENSG00000173681	-0.81
ENSG00000175899	ENSG00000114904	-0.81
ENSG00000175899	ENSG00000138685	-0.81
ENSG00000175899	ENSG00000165115	-0.81
ENSG00000175899	ENSG00000124496	-0.81
ENSG00000175899	ENSG00000177054	-0.81
ENSG00000175899	ENSG00000070444	-0.81
ENSG00000175899	ENSG00000176463	-0.81
ENSG00000175899	ENSG00000171097	-0.81
ENSG00000175899	ENSG00000230844	-0.81
ENSG00000175899	ENSG00000154040	-0.81
ENSG00000175899	ENSG00000164023	-0.81
ENSG00000175899	ENSG00000110057	-0.81
ENSG00000175899	ENSG00000179023	-0.81
ENSG00000175899	ENSG00000074266	-0.81
ENSG00000175899	ENSG00000131263	-0.81
ENSG00000175899	ENSG00000121390	-0.81
ENSG00000175899	ENSG00000166965	-0.81
ENSG00000175899	ENSG00000164823	-0.81
ENSG00000175899	ENSG00000054179	-0.81
ENSG00000175899	ENSG00000164941	-0.81
ENSG00000175899	ENSG00000156466	-0.81
ENSG00000175899	ENSG00000114767	-0.81
ENSG00000175899	ENSG00000231770	-0.82
ENSG00000175899	ENSG00000167916	-0.82
ENSG00000175899	ENSG00000169994	-0.82
ENSG00000175899	ENSG00000165449	-0.82
ENSG00000175899	ENSG00000198331	-0.82
ENSG00000175899	ENSG00000139734	-0.82
ENSG00000175899	ENSG00000183833	-0.82
ENSG00000175899	ENSG00000163659	-0.82
ENSG00000175899	ENSG00000175550	-0.82
ENSG00000175899	ENSG00000135334	-0.82
ENSG00000175899	ENSG00000241990	-0.82
ENSG00000175899	ENSG00000160563	-0.82
ENSG00000175899	ENSG00000178229	-0.82
ENSG00000175899	ENSG00000178093	-0.82
ENSG00000175899	ENSG00000105464	-0.82
ENSG00000175899	ENSG00000159714	-0.82
ENSG00000175899	ENSG00000177352	-0.82
ENSG00000175899	ENSG00000125872	-0.82
ENSG00000175899	ENSG00000198816	-0.82
ENSG00000175899	ENSG00000161036	-0.82
ENSG00000175899	ENSG00000155066	-0.82
ENSG00000175899	ENSG00000169592	-0.82
ENSG00000175899	ENSG00000136059	-0.82
ENSG00000175899	ENSG00000005801	-0.82
ENSG00000175899	ENSG00000007376	-0.82
ENSG00000175899	ENSG00000103037	-0.82
ENSG00000175899	ENSG00000135519	-0.82
ENSG00000175899	ENSG00000166337	-0.82
ENSG00000175899	ENSG00000110619	-0.82
ENSG00000175899	ENSG00000261455	-0.82
ENSG00000175899	ENSG00000158639	-0.82
ENSG00000175899	ENSG00000070413	-0.82
ENSG00000175899	ENSG00000157613	-0.82
ENSG00000175899	ENSG00000110107	-0.82
ENSG00000175899	ENSG00000135392	-0.82
ENSG00000175899	ENSG00000153064	-0.82
ENSG00000175899	ENSG00000197557	-0.82
ENSG00000175899	ENSG00000110881	-0.82
ENSG00000175899	ENSG00000125485	-0.82
ENSG00000175899	ENSG00000171606	-0.82
ENSG00000175899	ENSG00000275183	-0.82
ENSG00000175899	ENSG00000136527	-0.82
ENSG00000175899	ENSG00000134453	-0.82
ENSG00000175899	ENSG00000141668	-0.82
ENSG00000175899	ENSG00000142789	-0.82
ENSG00000175899	ENSG00000197446	-0.82
ENSG00000175899	ENSG00000179041	-0.82
ENSG00000175899	ENSG00000147439	-0.82
ENSG00000175899	ENSG00000100583	-0.82
ENSG00000175899	ENSG00000174775	-0.82
ENSG00000175899	ENSG00000232818	-0.82
ENSG00000175899	ENSG00000255587	-0.82
ENSG00000175899	ENSG00000160211	-0.83
ENSG00000175899	ENSG00000197111	-0.83
ENSG00000175899	ENSG00000073282	-0.83
ENSG00000175899	ENSG00000270641	-0.83
ENSG00000175899	ENSG00000196793	-0.83
ENSG00000175899	ENSG00000054118	-0.83
ENSG00000175899	ENSG00000136104	-0.83
ENSG00000175899	ENSG00000182504	-0.83
ENSG00000175899	ENSG00000146411	-0.83
ENSG00000175899	ENSG00000156509	-0.83
ENSG00000175899	ENSG00000244509	-0.83
ENSG00000175899	ENSG00000095787	-0.83
ENSG00000175899	ENSG00000110104	-0.83
ENSG00000175899	ENSG00000112812	-0.83
ENSG00000175899	ENSG00000142700	-0.83
ENSG00000175899	ENSG00000110172	-0.83
ENSG00000175899	ENSG00000132906	-0.83
ENSG00000175899	ENSG00000108312	-0.83
ENSG00000175899	ENSG00000204599	-0.83
ENSG00000175899	ENSG00000163217	-0.83
ENSG00000175899	ENSG00000130332	-0.83
ENSG00000175899	ENSG00000233730	-0.83
ENSG00000175899	ENSG00000250786	-0.83
ENSG00000175899	ENSG00000100246	-0.83
ENSG00000175899	ENSG00000203705	-0.83
ENSG00000175899	ENSG00000224259	-0.83
ENSG00000175899	ENSG00000111186	-0.83
ENSG00000175899	ENSG00000197045	-0.83
ENSG00000175899	ENSG00000115194	-0.83
ENSG00000175899	ENSG00000183145	-0.83
ENSG00000175899	ENSG00000243477	-0.83
ENSG00000175899	ENSG00000148798	-0.83
ENSG00000175899	ENSG00000011422	-0.83
ENSG00000175899	ENSG00000150281	-0.83
ENSG00000175899	ENSG00000152422	-0.83
ENSG00000175899	ENSG00000128908	-0.83
ENSG00000175899	ENSG00000197329	-0.83
ENSG00000175899	ENSG00000184014	-0.83
ENSG00000175899	ENSG00000256683	-0.83
ENSG00000175899	ENSG00000057019	-0.83
ENSG00000175899	ENSG00000175643	-0.83
ENSG00000175899	ENSG00000136367	-0.83
ENSG00000175899	ENSG00000126653	-0.83
ENSG00000175899	ENSG00000116809	-0.83
ENSG00000175899	ENSG00000179846	-0.83
ENSG00000175899	ENSG00000130734	-0.83
ENSG00000175899	ENSG00000196724	-0.83
ENSG00000175899	ENSG00000213341	-0.83
ENSG00000175899	ENSG00000186416	-0.83
ENSG00000175899	ENSG00000060656	-0.83
ENSG00000175899	ENSG00000175868	-0.83
ENSG00000175899	ENSG00000026559	-0.83
ENSG00000175899	ENSG00000154162	-0.83
ENSG00000175899	ENSG00000136688	-0.83
ENSG00000175899	ENSG00000104852	-0.83
ENSG00000175899	ENSG00000240849	-0.83
ENSG00000175899	ENSG00000197953	-0.83
ENSG00000175899	ENSG00000171988	-0.83
ENSG00000175899	ENSG00000028310	-0.83
ENSG00000175899	ENSG00000170638	-0.83
ENSG00000175899	ENSG00000016490	-0.83
ENSG00000175899	ENSG00000105723	-0.84
ENSG00000175899	ENSG00000205089	-0.84
ENSG00000175899	ENSG00000171033	-0.84
ENSG00000175899	ENSG00000164237	-0.84
ENSG00000175899	ENSG00000165923	-0.84
ENSG00000175899	ENSG00000187555	-0.84
ENSG00000175899	ENSG00000178913	-0.84
ENSG00000175899	ENSG00000165898	-0.84
ENSG00000175899	ENSG00000138613	-0.84
ENSG00000175899	ENSG00000009830	-0.84
ENSG00000175899	ENSG00000144893	-0.84
ENSG00000175899	ENSG00000163202	-0.84
ENSG00000175899	ENSG00000173638	-0.84
ENSG00000175899	ENSG00000101146	-0.84
ENSG00000175899	ENSG00000176842	-0.84
ENSG00000175899	ENSG00000122591	-0.84
ENSG00000175899	ENSG00000100593	-0.84
ENSG00000175899	ENSG00000106244	-0.84
ENSG00000175899	ENSG00000188707	-0.84
ENSG00000175899	ENSG00000105479	-0.84
ENSG00000175899	ENSG00000116030	-0.84
ENSG00000175899	ENSG00000186767	-0.84
ENSG00000175899	ENSG00000155761	-0.84
ENSG00000175899	ENSG00000109220	-0.84
ENSG00000175899	ENSG00000126259	-0.84
ENSG00000175899	ENSG00000180861	-0.84
ENSG00000175899	ENSG00000157014	-0.84
ENSG00000175899	ENSG00000116560	-0.84
ENSG00000175899	ENSG00000106976	-0.84
ENSG00000175899	ENSG00000257103	-0.84
ENSG00000175899	ENSG00000115459	-0.84
ENSG00000175899	ENSG00000106603	-0.84
ENSG00000175899	ENSG00000132026	-0.84
ENSG00000175899	ENSG00000033030	-0.84
ENSG00000175899	ENSG00000104825	-0.84
ENSG00000175899	ENSG00000112658	-0.84
ENSG00000175899	ENSG00000154277	-0.84
ENSG00000175899	ENSG00000187605	-0.84
ENSG00000175899	ENSG00000023445	-0.84
ENSG00000175899	ENSG00000112031	-0.84
ENSG00000175899	ENSG00000197901	-0.84
ENSG00000175899	ENSG00000162755	-0.84
ENSG00000175899	ENSG00000117475	-0.84
ENSG00000175899	ENSG00000107371	-0.84
ENSG00000175899	ENSG00000006128	-0.84
ENSG00000175899	ENSG00000285043	-0.84
ENSG00000175899	ENSG00000196549	-0.84
ENSG00000175899	ENSG00000063169	-0.84
ENSG00000175899	ENSG00000236200	-0.84
ENSG00000175899	ENSG00000291139	-0.84
ENSG00000175899	ENSG00000145736	-0.84
ENSG00000175899	ENSG00000168282	-0.84
ENSG00000175899	ENSG00000108106	-0.84
ENSG00000175899	ENSG00000106617	-0.84
ENSG00000175899	ENSG00000101849	-0.84
ENSG00000175899	ENSG00000176124	-0.84
ENSG00000175899	ENSG00000213424	-0.84
ENSG00000175899	ENSG00000120533	-0.84
ENSG00000175899	ENSG00000175985	-0.84
ENSG00000175899	ENSG00000102710	-0.84
ENSG00000175899	ENSG00000122515	-0.85
ENSG00000175899	ENSG00000179598	-0.85
ENSG00000175899	ENSG00000164506	-0.85
ENSG00000175899	ENSG00000136108	-0.85
ENSG00000175899	ENSG00000088836	-0.85
ENSG00000175899	ENSG00000180730	-0.85
ENSG00000175899	ENSG00000187266	-0.85
ENSG00000175899	ENSG00000137261	-0.85
ENSG00000175899	ENSG00000119979	-0.85
ENSG00000175899	ENSG00000198681	-0.85
ENSG00000175899	ENSG00000257698	-0.85
ENSG00000175899	ENSG00000198807	-0.85
ENSG00000175899	ENSG00000111046	-0.85
ENSG00000175899	ENSG00000024862	-0.85
ENSG00000175899	ENSG00000104824	-0.85
ENSG00000175899	ENSG00000156026	-0.85
ENSG00000175899	ENSG00000188817	-0.85
ENSG00000175899	ENSG00000204856	-0.85
ENSG00000175899	ENSG00000173040	-0.85
ENSG00000175899	ENSG00000105732	-0.85
ENSG00000175899	ENSG00000105298	-0.85
ENSG00000175899	ENSG00000101132	-0.85
ENSG00000175899	ENSG00000157426	-0.85
ENSG00000175899	ENSG00000102103	-0.85
ENSG00000175899	ENSG00000100281	-0.85
ENSG00000175899	ENSG00000206538	-0.85
ENSG00000175899	ENSG00000204860	-0.85
ENSG00000175899	ENSG00000087302	-0.85
ENSG00000175899	ENSG00000146676	-0.85
ENSG00000175899	ENSG00000114416	-0.85
ENSG00000175899	ENSG00000101098	-0.85
ENSG00000175899	ENSG00000254531	-0.85
ENSG00000175899	ENSG00000205922	-0.85
ENSG00000175899	ENSG00000153339	-0.85
ENSG00000175899	ENSG00000143494	-0.85
ENSG00000175899	ENSG00000132155	-0.85
ENSG00000175899	ENSG00000043039	-0.85
ENSG00000175899	ENSG00000074803	-0.85
ENSG00000175899	ENSG00000160161	-0.85
ENSG00000175899	ENSG00000162236	-0.85
ENSG00000175899	ENSG00000050344	-0.85
ENSG00000175899	ENSG00000268041	-0.85
ENSG00000175899	ENSG00000177425	-0.85
ENSG00000175899	ENSG00000127220	-0.85
ENSG00000175899	ENSG00000130731	-0.85
ENSG00000175899	ENSG00000172922	-0.85
ENSG00000175899	ENSG00000103222	-0.85
ENSG00000175899	ENSG00000126545	-0.85
ENSG00000175899	ENSG00000168906	-0.85
ENSG00000175899	ENSG00000124356	-0.85
ENSG00000175899	ENSG00000065802	-0.86
ENSG00000175899	ENSG00000167644	-0.86
ENSG00000175899	ENSG00000181652	-0.86
ENSG00000175899	ENSG00000170043	-0.86
ENSG00000175899	ENSG00000176020	-0.86
ENSG00000175899	ENSG00000130227	-0.86
ENSG00000175899	ENSG00000143748	-0.86
ENSG00000175899	ENSG00000205531	-0.86
ENSG00000175899	ENSG00000110375	-0.86
ENSG00000175899	ENSG00000176248	-0.86
ENSG00000175899	ENSG00000182759	-0.86
ENSG00000175899	ENSG00000131043	-0.86
ENSG00000175899	ENSG00000102225	-0.86
ENSG00000175899	ENSG00000254647	-0.86
ENSG00000175899	ENSG00000122705	-0.86
ENSG00000175899	ENSG00000148082	-0.86
ENSG00000175899	ENSG00000055332	-0.86
ENSG00000175899	ENSG00000280707	-0.86
ENSG00000175899	ENSG00000140299	-0.86
ENSG00000175899	ENSG00000232040	-0.86
ENSG00000175899	ENSG00000115008	-0.86
ENSG00000175899	ENSG00000134030	-0.86
ENSG00000175899	ENSG00000278709	-0.86
ENSG00000175899	ENSG00000101951	-0.86
ENSG00000175899	ENSG00000028116	-0.86
ENSG00000175899	ENSG00000089116	-0.86
ENSG00000175899	ENSG00000186834	-0.86
ENSG00000175899	ENSG00000122335	-0.86
ENSG00000175899	ENSG00000179111	-0.86
ENSG00000175899	ENSG00000101199	-0.86
ENSG00000175899	ENSG00000123130	-0.86
ENSG00000175899	ENSG00000198113	-0.86
ENSG00000175899	ENSG00000097007	-0.86
ENSG00000175899	ENSG00000171314	-0.86
ENSG00000175899	ENSG00000204681	-0.86
ENSG00000175899	ENSG00000264364	-0.86
ENSG00000175899	ENSG00000114026	-0.86
ENSG00000175899	ENSG00000171492	-0.86
ENSG00000175899	ENSG00000166946	-0.86
ENSG00000175899	ENSG00000204388	-0.86
ENSG00000175899	ENSG00000205890	-0.86
ENSG00000175899	ENSG00000180340	-0.86
ENSG00000175899	ENSG00000160446	-0.86
ENSG00000175899	ENSG00000129245	-0.86
ENSG00000175899	ENSG00000242802	-0.86
ENSG00000175899	ENSG00000140932	-0.86
ENSG00000175899	ENSG00000179362	-0.86
ENSG00000175899	ENSG00000184863	-0.86
ENSG00000175899	ENSG00000136877	-0.86
ENSG00000175899	ENSG00000248099	-0.86
ENSG00000175899	ENSG00000070501	-0.86
ENSG00000175899	ENSG00000227825	-0.86
ENSG00000175899	ENSG00000111786	-0.86
ENSG00000175899	ENSG00000046774	-0.86
ENSG00000175899	ENSG00000166169	-0.86
ENSG00000175899	ENSG00000171608	-0.86
ENSG00000175899	ENSG00000138650	-0.86
ENSG00000175899	ENSG00000124160	-0.86
ENSG00000175899	ENSG00000188021	-0.86
ENSG00000175899	ENSG00000160683	-0.86
ENSG00000175899	ENSG00000229124	-0.87
ENSG00000175899	ENSG00000238227	-0.87
ENSG00000175899	ENSG00000183814	-0.87
ENSG00000175899	ENSG00000121060	-0.87
ENSG00000175899	ENSG00000143155	-0.87
ENSG00000175899	ENSG00000131849	-0.87
ENSG00000175899	ENSG00000166569	-0.87
ENSG00000175899	ENSG00000188508	-0.87
ENSG00000175899	ENSG00000037474	-0.87
ENSG00000175899	ENSG00000125871	-0.87
ENSG00000175899	ENSG00000196110	-0.87
ENSG00000175899	ENSG00000189431	-0.87
ENSG00000175899	ENSG00000041353	-0.87
ENSG00000175899	ENSG00000280789	-0.87
ENSG00000175899	ENSG00000110218	-0.87
ENSG00000175899	ENSG00000143033	-0.87
ENSG00000175899	ENSG00000143816	-0.87
ENSG00000175899	ENSG00000074410	-0.87
ENSG00000175899	ENSG00000166164	-0.87
ENSG00000175899	ENSG00000103316	-0.87
ENSG00000175899	ENSG00000178235	-0.87
ENSG00000175899	ENSG00000213719	-0.87
ENSG00000175899	ENSG00000164118	-0.87
ENSG00000175899	ENSG00000107938	-0.87
ENSG00000175899	ENSG00000066379	-0.87
ENSG00000175899	ENSG00000072609	-0.87
ENSG00000175899	ENSG00000144045	-0.87
ENSG00000175899	ENSG00000273899	-0.87
ENSG00000175899	ENSG00000196396	-0.87
ENSG00000175899	ENSG00000159202	-0.87
ENSG00000175899	ENSG00000188803	-0.87
ENSG00000175899	ENSG00000101888	-0.87
ENSG00000175899	ENSG00000109320	-0.87
ENSG00000175899	ENSG00000240204	-0.87
ENSG00000175899	ENSG00000157954	-0.87
ENSG00000175899	ENSG00000213638	-0.87
ENSG00000175899	ENSG00000161654	-0.87
ENSG00000175899	ENSG00000184838	-0.87
ENSG00000175899	ENSG00000130589	-0.88
ENSG00000175899	ENSG00000008324	-0.88
ENSG00000175899	ENSG00000178917	-0.88
ENSG00000175899	ENSG00000101442	-0.88
ENSG00000175899	ENSG00000213901	-0.88
ENSG00000175899	ENSG00000120688	-0.88
ENSG00000175899	ENSG00000140157	-0.88
ENSG00000175899	ENSG00000170442	-0.88
ENSG00000175899	ENSG00000125733	-0.88
ENSG00000175899	ENSG00000144034	-0.88
ENSG00000175899	ENSG00000095587	-0.88
ENSG00000175899	ENSG00000007372	-0.88
ENSG00000175899	ENSG00000116717	-0.88
ENSG00000175899	ENSG00000133107	-0.88
ENSG00000175899	ENSG00000126773	-0.88
ENSG00000175899	ENSG00000105131	-0.88
ENSG00000175899	ENSG00000138769	-0.88
ENSG00000175899	ENSG00000159579	-0.88
ENSG00000175899	ENSG00000115310	-0.88
ENSG00000175899	ENSG00000124795	-0.88
ENSG00000175899	ENSG00000174720	-0.88
ENSG00000175899	ENSG00000135315	-0.88
ENSG00000175899	ENSG00000205268	-0.88
ENSG00000175899	ENSG00000075711	-0.88
ENSG00000175899	ENSG00000136938	-0.88
ENSG00000175899	ENSG00000152464	-0.88
ENSG00000175899	ENSG00000146757	-0.88
ENSG00000175899	ENSG00000137409	-0.88
ENSG00000175899	ENSG00000087077	-0.88
ENSG00000175899	ENSG00000122566	-0.88
ENSG00000175899	ENSG00000184900	-0.88
ENSG00000175899	ENSG00000157927	-0.88
ENSG00000175899	ENSG00000131591	-0.88
ENSG00000175899	ENSG00000165171	-0.88
ENSG00000175899	ENSG00000213397	-0.88
ENSG00000175899	ENSG00000152766	-0.88
ENSG00000175899	ENSG00000059728	-0.88
ENSG00000175899	ENSG00000176597	-0.88
ENSG00000175899	ENSG00000150776	-0.88
ENSG00000175899	ENSG00000115129	-0.88
ENSG00000175899	ENSG00000183751	-0.88
ENSG00000175899	ENSG00000173581	-0.88
ENSG00000175899	ENSG00000182141	-0.88
ENSG00000175899	ENSG00000153310	-0.88
ENSG00000175899	ENSG00000008394	-0.88
ENSG00000175899	ENSG00000148331	-0.88
ENSG00000175899	ENSG00000148384	-0.88
ENSG00000175899	ENSG00000131650	-0.88
ENSG00000175899	ENSG00000118496	-0.88
ENSG00000175899	ENSG00000109270	-0.88
ENSG00000175899	ENSG00000100867	-0.88
ENSG00000175899	ENSG00000100300	-0.88
ENSG00000175899	ENSG00000145685	-0.88
ENSG00000175899	ENSG00000177674	-0.88
ENSG00000175899	ENSG00000136574	-0.88
ENSG00000175899	ENSG00000101188	-0.88
ENSG00000175899	ENSG00000213780	-0.88
ENSG00000175899	ENSG00000205423	-0.88
ENSG00000175899	ENSG00000143156	-0.88
ENSG00000175899	ENSG00000187173	-0.89
ENSG00000175899	ENSG00000164821	-0.89
ENSG00000175899	ENSG00000259319	-0.89
ENSG00000175899	ENSG00000196437	-0.89
ENSG00000175899	ENSG00000136531	-0.89
ENSG00000175899	ENSG00000162341	-0.89
ENSG00000175899	ENSG00000183798	-0.89
ENSG00000175899	ENSG00000154646	-0.89
ENSG00000175899	ENSG00000270647	-0.89
ENSG00000175899	ENSG00000182329	-0.89
ENSG00000175899	ENSG00000183735	-0.89
ENSG00000175899	ENSG00000148925	-0.89
ENSG00000175899	ENSG00000129317	-0.89
ENSG00000175899	ENSG00000213578	-0.89
ENSG00000175899	ENSG00000167393	-0.89
ENSG00000175899	ENSG00000111364	-0.89
ENSG00000175899	ENSG00000183644	-0.89
ENSG00000175899	ENSG00000084628	-0.89
ENSG00000175899	ENSG00000181085	-0.89
ENSG00000175899	ENSG00000114670	-0.89
ENSG00000175899	ENSG00000104689	-0.89
ENSG00000175899	ENSG00000159055	-0.89
ENSG00000175899	ENSG00000017260	-0.89
ENSG00000175899	ENSG00000108587	-0.89
ENSG00000175899	ENSG00000243725	-0.89
ENSG00000175899	ENSG00000136715	-0.89
ENSG00000175899	ENSG00000161714	-0.89
ENSG00000175899	ENSG00000187772	-0.89
ENSG00000175899	ENSG00000142544	-0.89
ENSG00000175899	ENSG00000198862	-0.89
ENSG00000175899	ENSG00000064313	-0.89
ENSG00000175899	ENSG00000187123	-0.89
ENSG00000175899	ENSG00000116819	-0.89
ENSG00000175899	ENSG00000204271	-0.89
ENSG00000175899	ENSG00000167302	-0.89
ENSG00000175899	ENSG00000141086	-0.89
ENSG00000175899	ENSG00000145916	-0.89
ENSG00000175899	ENSG00000272589	-0.89
ENSG00000175899	ENSG00000102287	-0.89
ENSG00000175899	ENSG00000136535	-0.89
ENSG00000175899	ENSG00000124193	-0.89
ENSG00000175899	ENSG00000106348	-0.89
ENSG00000175899	ENSG00000146574	-0.89
ENSG00000175899	ENSG00000068308	-0.89
ENSG00000175899	ENSG00000181027	-0.89
ENSG00000175899	ENSG00000161914	-0.89
ENSG00000175899	ENSG00000119915	-0.90
ENSG00000175899	ENSG00000176619	-0.90
ENSG00000175899	ENSG00000114745	-0.90
ENSG00000175899	ENSG00000163214	-0.90
ENSG00000175899	ENSG00000226696	-0.90
ENSG00000175899	ENSG00000106009	-0.90
ENSG00000175899	ENSG00000184349	-0.90
ENSG00000175899	ENSG00000119457	-0.90
ENSG00000175899	ENSG00000086712	-0.90
ENSG00000175899	ENSG00000184363	-0.90
ENSG00000175899	ENSG00000214078	-0.90
ENSG00000175899	ENSG00000180776	-0.90
ENSG00000175899	ENSG00000141994	-0.90
ENSG00000175899	ENSG00000197961	-0.90
ENSG00000175899	ENSG00000138772	-0.90
ENSG00000175899	ENSG00000100601	-0.90
ENSG00000175899	ENSG00000196422	-0.90
ENSG00000175899	ENSG00000148835	-0.90
ENSG00000175899	ENSG00000278619	-0.90
ENSG00000175899	ENSG00000183248	-0.90
ENSG00000175899	ENSG00000100902	-0.90
ENSG00000175899	ENSG00000142252	-0.90
ENSG00000175899	ENSG00000135605	-0.90
ENSG00000175899	ENSG00000172927	-0.90
ENSG00000175899	ENSG00000173020	-0.90
ENSG00000175899	ENSG00000162105	-0.90
ENSG00000175899	ENSG00000146112	-0.90
ENSG00000175899	ENSG00000108773	-0.90
ENSG00000175899	ENSG00000142549	-0.90
ENSG00000175899	ENSG00000143771	-0.90
ENSG00000175899	ENSG00000100603	-0.90
ENSG00000175899	ENSG00000196368	-0.90
ENSG00000175899	ENSG00000128610	-0.90
ENSG00000175899	ENSG00000213401	-0.90
ENSG00000175899	ENSG00000104164	-0.90
ENSG00000175899	ENSG00000110713	-0.90
ENSG00000175899	ENSG00000214654	-0.90
ENSG00000175899	ENSG00000175334	-0.90
ENSG00000175899	ENSG00000109061	-0.90
ENSG00000175899	ENSG00000146872	-0.90
ENSG00000175899	ENSG00000282765	-0.90
ENSG00000175899	ENSG00000177125	-0.90
ENSG00000175899	ENSG00000102290	-0.90
ENSG00000175899	ENSG00000175166	-0.90
ENSG00000175899	ENSG00000169826	-0.90
ENSG00000175899	ENSG00000187021	-0.90
ENSG00000175899	ENSG00000274641	-0.90
ENSG00000175899	ENSG00000164647	-0.90
ENSG00000175899	ENSG00000177822	-0.90
ENSG00000175899	ENSG00000033178	-0.90
ENSG00000175899	ENSG00000198863	-0.90
ENSG00000175899	ENSG00000177192	-0.90
ENSG00000175899	ENSG00000076650	-0.90
ENSG00000175899	ENSG00000058600	-0.91
ENSG00000175899	ENSG00000119522	-0.91
ENSG00000175899	ENSG00000151287	-0.91
ENSG00000175899	ENSG00000221838	-0.91
ENSG00000175899	ENSG00000109674	-0.91
ENSG00000175899	ENSG00000176087	-0.91
ENSG00000175899	ENSG00000124587	-0.91
ENSG00000175899	ENSG00000022567	-0.91
ENSG00000175899	ENSG00000156304	-0.91
ENSG00000175899	ENSG00000233937	-0.91
ENSG00000175899	ENSG00000106077	-0.91
ENSG00000175899	ENSG00000233695	-0.91
ENSG00000175899	ENSG00000188295	-0.91
ENSG00000175899	ENSG00000137166	-0.91
ENSG00000175899	ENSG00000225091	-0.91
ENSG00000175899	ENSG00000110330	-0.91
ENSG00000175899	ENSG00000273611	-0.91
ENSG00000175899	ENSG00000236144	-0.91
ENSG00000175899	ENSG00000197084	-0.91
ENSG00000175899	ENSG00000113946	-0.91
ENSG00000175899	ENSG00000176208	-0.91
ENSG00000175899	ENSG00000078902	-0.91
ENSG00000175899	ENSG00000134627	-0.91
ENSG00000175899	ENSG00000242515	-0.91
ENSG00000175899	ENSG00000088256	-0.91
ENSG00000175899	ENSG00000123728	-0.91
ENSG00000175899	ENSG00000113645	-0.91
ENSG00000175899	ENSG00000158411	-0.91
ENSG00000175899	ENSG00000157837	-0.91
ENSG00000175899	ENSG00000174500	-0.91
ENSG00000175899	ENSG00000158089	-0.91
ENSG00000175899	ENSG00000158125	-0.91
ENSG00000175899	ENSG00000153922	-0.91
ENSG00000175899	ENSG00000155508	-0.91
ENSG00000175899	ENSG00000223855	-0.91
ENSG00000175899	ENSG00000178821	-0.91
ENSG00000175899	ENSG00000109466	-0.91
ENSG00000175899	ENSG00000160746	-0.91
ENSG00000175899	ENSG00000086730	-0.91
ENSG00000175899	ENSG00000183723	-0.91
ENSG00000175899	ENSG00000121644	-0.91
ENSG00000175899	ENSG00000145242	-0.91
ENSG00000175899	ENSG00000173653	-0.91
ENSG00000175899	ENSG00000126353	-0.91
ENSG00000175899	ENSG00000285278	-0.91
ENSG00000175899	ENSG00000101856	-0.91
ENSG00000175899	ENSG00000125458	-0.91
ENSG00000175899	ENSG00000175793	-0.91
ENSG00000175899	ENSG00000164853	-0.91
ENSG00000175899	ENSG00000106636	-0.91
ENSG00000175899	ENSG00000255666	-0.91
ENSG00000175899	ENSG00000153157	-0.91
ENSG00000175899	ENSG00000130985	-0.91
ENSG00000175899	ENSG00000155034	-0.91
ENSG00000175899	ENSG00000079435	-0.91
ENSG00000175899	ENSG00000107105	-0.91
ENSG00000175899	ENSG00000233016	-0.91
ENSG00000175899	ENSG00000155495	-0.91
ENSG00000175899	ENSG00000103145	-0.91
