db_reference|evidence|label|qualifier|source_id|source_type|target_id|target_type|taxon_id
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000280411|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211611|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211611|gene|GO_0019814|cellular_component|9606
"[""Reactome:R-HSA-166753""]"|TAS|part_of|"[""located_in""]"|ENSG00000211625|gene|GO_0005576|cellular_component|9606
"[""Reactome:R-HSA-1112666""]"|TAS|part_of|"[""located_in""]"|ENSG00000211625|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211625|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211626|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211626|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211696|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211698|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211935|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211935|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211944|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211944|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211945|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211945|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211946|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211946|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211950|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211950|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211952|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211952|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211957|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211957|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211958|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211958|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211966|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211966|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211968|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211968|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211970|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211970|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211972|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211972|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211974|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211974|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000228325|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000228325|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000230099|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211905|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000211905|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211905|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000240671|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000240671|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000241294|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000241294|gene|GO_0019814|cellular_component|9606
