db_reference|evidence|label|qualifier|source_id|source_type|target_id|target_type|taxon_id
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A1X283|protein|GO_0010314|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A1X283|protein|GO_0032266|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A1X283|protein|GO_0042169|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A1X283|protein|GO_0080025|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A1XBS5|protein|GO_0005515|molecular_function|9606
"[""PMID:30404948""]"|IDA|enables|"[""enables""]"|A1XBS5|protein|GO_0005543|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A1YPR0|protein|GO_0003674|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A1YPR0|protein|GO_0046872|molecular_function|9606
"[""PMID:23474712""]"|IDA|enables|"[""enables""]"|A1Z1Q3|protein|GO_0016798|molecular_function|9606
"[""PMID:21257746""]"|IDA|enables|"[""enables""]"|A1Z1Q3|protein|GO_0019213|molecular_function|9606
"[""PMID:23474714""]"|IDA|enables|"[""enables""]"|A1Z1Q3|protein|GO_0140293|molecular_function|9606
"[""PMID:26134560""]"|IPI|enables|"[""enables""]"|A2A288|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A2A288|protein|GO_0046872|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A2A2V5|protein|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A2A2Y4|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A2A2Y4|protein|GO_0008092|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A2A3K4|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A2A3K4|protein|GO_0008138|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A2A3N6|protein|GO_0016307|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A2CJ06|protein|GO_0008270|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A2PYH4|protein|GO_0003676|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A2PYH4|protein|GO_0005524|molecular_function|9606
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|A2PYH4|protein|GO_0016887|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A2RRD8|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A2RRD8|protein|GO_0046872|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A2RRH5|protein|GO_0005515|molecular_function|9606
"[""PMID:19369418""]"|IDA|enables|"[""enables""]"|A2RRP1|protein|GO_0000149|molecular_function|9606
"[""PMID:29929043""]"|IPI|enables|"[""enables""]"|A2RRP1|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A2RTX5|protein|GO_0003674|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A2RTX5|protein|GO_0004829|molecular_function|9606
"[""PMID:24312579""]"|IPI|enables|"[""enables""]"|A2RTX5|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A2RTX5|protein|GO_0005524|molecular_function|9606
"[""GO_REF:0000117""]"|IEA|enables|"[""enables""]"|A2RTX5|protein|GO_0042802|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A2RTY3|protein|GO_0005515|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A2RU14|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A2RU30|protein|GO_0005102|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|A2RU30|protein|GO_0043274|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A2RU48|protein|GO_0005515|molecular_function|9606
"[""PMID:22241472""]"|IDA|enables|"[""enables""]"|A2RU49|protein|GO_0047992|molecular_function|9606
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|A2RU54|protein|GO_0000981|molecular_function|9606
"[""PMID:28473536""]"|IDA|enables|"[""enables""]"|A2RU54|protein|GO_1990837|molecular_function|9606
"[""PMID:28235840""]"|IPI|enables|"[""enables""]"|A2RUB6|protein|GO_0005515|molecular_function|9606
"[""PMID:28235840""]"|IDA|enables|"[""enables""]"|A2RUB6|protein|GO_0008017|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A2RUB6|protein|GO_0042803|molecular_function|9606
"[""PMID:20972222""]"|IDA|enables|"[""enables""]"|A2RUC4|protein|GO_0000049|molecular_function|9606
"[""PMID:20972222""]"|IDA|enables|"[""enables""]"|A2RUC4|protein|GO_0005506|molecular_function|9606
"[""PMID:20972222""]"|IDA|enables|"[""enables""]"|A2RUC4|protein|GO_0042803|molecular_function|9606
"[""PMID:20739293""]"|IDA|enables|"[""enables""]"|A2RUC4|protein|GO_0102524|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A2RUH7|protein|GO_0003674|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A2RUH7|protein|GO_0005515|molecular_function|9606
"[""PMID:32991878""]"|RCA|enables|"[""enables""]"|A2RUR9|protein|GO_0046904|molecular_function|9606
"[""PMID:20937701""]"|IDA|enables|"[""enables""]"|A2RUS2|protein|GO_0005085|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A2RUU4|protein|GO_0008047|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A2VCK2|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A2VDF0|protein|GO_0016857|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A2VDF0|protein|GO_0036373|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A2VDF0|protein|GO_0042806|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A2VEC9|protein|GO_0030414|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A3KFT3|protein|GO_0004930|molecular_function|9606
"[""PMID:30204880""]"|IPI|enables|"[""enables""]"|A3KMH1|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A3KMH1|protein|GO_0005524|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A3KMH1|protein|GO_0016887|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A3KN83|protein|GO_0003674|molecular_function|9606
"[""PMID:26687144""]"|IDA|enables|"[""enables""]"|A4D126|protein|GO_0042803|molecular_function|9606
"[""PMID:26687144""]"|IDA|enables|"[""enables""]"|A4D126|protein|GO_0047349|molecular_function|9606
"[""PMID:26687144""]"|IDA|enables|"[""enables""]"|A4D126|protein|GO_0070567|molecular_function|9606
"[""PMID:21653829""]"|IPI|enables|"[""enables""]"|A4D161|protein|GO_0005515|molecular_function|9606
"[""PMID:20811458""]"|IDA|enables|"[""enables""]"|A4D1B5|protein|GO_0001540|molecular_function|9606
"[""PMID:20811458""]"|IPI|enables|"[""enables""]"|A4D1B5|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A4D1E1|protein|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A4D1E9|protein|GO_0000287|molecular_function|9606
"[""PMID:22658674""]"|HDA|enables|"[""enables""]"|A4D1E9|protein|GO_0003723|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A4D1E9|protein|GO_0005515|molecular_function|9606
"[""PMID:17500595""]"|IPI|enables|"[""enables""]"|A4D1P6|protein|GO_0005515|molecular_function|9606
"[""PMID:26783301""]"|IMP|enables|"[""enables""]"|A4D1P6|protein|GO_0035014|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A4D1S0|protein|GO_0030246|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A4D1S5|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A4D1S5|protein|GO_0005525|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A4D1T9|protein|GO_0004252|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A4D1U4|protein|GO_0005085|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A4D1Z8|protein|GO_0030246|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|A4D256|protein|GO_0004725|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A4D256|protein|GO_0008138|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|A4D256|protein|GO_0017018|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A4D263|protein|GO_0003674|molecular_function|9606
"[""PMID:30507380""]"|IMP|enables|"[""enables""]"|A4D2B0|protein|GO_0004521|molecular_function|9606
"[""PMID:30507380""]"|IDA|enables|"[""enables""]"|A4D2B0|protein|GO_0046872|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A4D2B8|protein|GO_0016301|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A4D2B8|protein|GO_0016887|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A4D2B8|protein|GO_0140664|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A4D2G3|protein|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A4FU69|protein|GO_0005509|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A4GXA9|protein|GO_0003677|molecular_function|9606
"[""PMID:17289582""]"|IPI|enables|"[""enables""]"|A4GXA9|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A4IF30|protein|GO_0022857|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A4QMS7|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A4QPH2|protein|GO_0016301|molecular_function|9606
"[""PMID:15454575""]"|IMP|enables|"[""enables""]"|A4UGR9|protein|GO_0051015|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|A4UGR9|protein|GO_0051393|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A5D6W6|protein|GO_0003674|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A5D6W6|protein|GO_0017129|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A5D6W6|protein|GO_0019992|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A5D6W6|protein|GO_0106399|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|A5D8T8|protein|GO_0005515|molecular_function|9606
"[""PMID:26170455""]"|IDA|enables|"[""enables""]"|A5D8T8|protein|GO_0030247|molecular_function|9606
"[""PMID:17853893""]"|IPI|enables|"[""enables""]"|A5D8V6|protein|GO_0005515|molecular_function|9606
"[""PMID:23924735""]"|IPI|enables|"[""enables""]"|A5D8V6|protein|GO_0048306|molecular_function|9606
"[""PMID:23455924""]"|IPI|enables|"[""enables""]"|A5D8V7|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A5LHX3|protein|GO_0004298|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A5LHX3|protein|GO_0005515|molecular_function|9606
"[""PMID:17540904""]"|IDA|enables|"[""enables""]"|A5LHX3|protein|GO_0008233|molecular_function|9606
"[""PMID:23603394""]"|IDA|enables|"[""enables""]"|A5PKW4|protein|GO_0005085|molecular_function|9606
"[""PMID:20339350""]"|IPI|enables|"[""enables""]"|A5PKW4|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A5PKW4|protein|GO_0005543|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A5PL33|protein|GO_0003674|molecular_function|9606
"[""PMID:32814053""]"|IPI|enables|"[""enables""]"|A5PLL7|protein|GO_0005515|molecular_function|9606
"[""PMID:31604315""]"|IDA|enables|"[""enables""]"|A5PLL7|protein|GO_0050207|molecular_function|9606
"[""PMID:21453443""]"|IPI|enables|"[""enables""]"|A5PLN9|protein|GO_0005515|molecular_function|9606
"[""PMID:17392525""]"|IDA|enables|"[""enables""]"|A5X5Y0|protein|GO_0022850|molecular_function|9606
"[""PMID:21976065""]"|IDA|enables|"[""contributes_to""]"|A5YKK6|protein|GO_0004535|molecular_function|9606
"[""PMID:22658674""]"|HDA|enables|"[""enables""]"|A5YKK6|protein|GO_0003723|molecular_function|9606
"[""PMID:10637334""]"|IPI|enables|"[""enables""]"|A5YKK6|protein|GO_0005515|molecular_function|9606
"[""PMID:24768540""]"|IPI|enables|"[""enables""]"|A5YKK6|protein|GO_0019904|molecular_function|9606
"[""PMID:16778766""]"|IDA|enables|"[""enables""]"|A5YKK6|protein|GO_0030331|molecular_function|9606
"[""PMID:16778766""]"|IDA|enables|"[""enables""]"|A5YKK6|protein|GO_0042974|molecular_function|9606
"[""PMID:22977175""]"|IDA|enables|"[""enables""]"|A5YKK6|protein|GO_0060090|molecular_function|9606
"[""PMID:24768540""]"|IPI|enables|"[""enables""]"|A5YKK6|protein|GO_0070016|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A5YM72|protein|GO_0005524|molecular_function|9606
"[""PMID:20097752""]"|IDA|enables|"[""enables""]"|A5YM72|protein|GO_0016887|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A5YM72|protein|GO_0046872|molecular_function|9606
"[""PMID:20097752""]"|IDA|enables|"[""enables""]"|A5YM72|protein|GO_0047730|molecular_function|9606
"[""PMID:20097752""]"|IDA|enables|"[""enables""]"|A5YM72|protein|GO_0102102|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6BM72|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6H8M9|protein|GO_0005509|molecular_function|9606
"[""PMID:16542149""]"|IPI|enables|"[""enables""]"|A6H8Y1|protein|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6H8Z2|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NC86|protein|GO_0004859|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NC98|protein|GO_0005515|molecular_function|9606
"[""PMID:21911577""]"|IPI|enables|"[""enables""]"|A6NCC3|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NCK2|protein|GO_0008270|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NCL1|protein|GO_0003682|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NCL1|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NCL2|protein|GO_0008047|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NCM1|protein|GO_0005524|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NCM1|protein|GO_0016887|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NCQ9|protein|GO_0046872|molecular_function|9606
"[""PMID:15649947""]"|IMP|enables|"[""enables""]"|A6NCS4|protein|GO_0000978|molecular_function|9606
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|A6NCS4|protein|GO_0000981|molecular_function|9606
"[""PMID:15649947""]"|IMP|enables|"[""enables""]"|A6NCS4|protein|GO_0001228|molecular_function|9606
"[""PMID:15649947""]"|IDA|enables|"[""enables""]"|A6NCS4|protein|GO_0003700|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NCV1|protein|GO_0004930|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|A6ND01|protein|GO_0005102|molecular_function|9606
"[""PMID:24739963""]"|IPI|enables|"[""enables""]"|A6ND01|protein|GO_0005515|molecular_function|9606
"[""PMID:24739963""]"|IPI|enables|"[""enables""]"|A6ND01|protein|GO_0038023|molecular_function|9606
"[""PMID:23455922""]"|IPI|enables|"[""enables""]"|A6ND36|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6ND48|protein|GO_0004930|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6ND48|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|A6ND91|protein|GO_0033735|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6ND91|protein|GO_0050661|molecular_function|9606
"[""PMID:21187075""]"|IPI|enables|"[""enables""]"|A6NDB9|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NDB9|protein|GO_0005524|molecular_function|9606
"[""PMID:9598316""]"|NAS|enables|"[""enables""]"|A6NDE4|protein|GO_0003723|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|A6NDG6|protein|GO_0000121|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NDG6|protein|GO_0000287|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NDG6|protein|GO_0004725|molecular_function|9606
"[""PMID:26755581""]"|IDA|enables|"[""enables""]"|A6NDG6|protein|GO_0008967|molecular_function|9606
"[""PMID:26755581""]"|IDA|enables|"[""enables""]"|A6NDG6|protein|GO_0043136|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|A6NDG6|protein|GO_0043262|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NDH6|protein|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NDI0|protein|GO_0008270|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NDL8|protein|GO_0004930|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NDP7|protein|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NDU8|protein|GO_0005515|molecular_function|9606
"[""PMID:15498789""]"|IPI|enables|"[""enables""]"|A6NDV4|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NDX5|protein|GO_0046872|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NE82|protein|GO_0005515|molecular_function|9606
"[""PMID:24981860""]"|IPI|enables|"[""enables""]"|A6NED2|protein|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NEL2|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NEL3|protein|GO_0008168|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NEM1|protein|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NEQ0|protein|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NER0|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NET4|protein|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NEY8|protein|GO_0002161|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NF34|protein|GO_0046872|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A6NF36|protein|GO_0003674|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NF89|protein|GO_0004930|molecular_function|9606
"[""PMID:22726442""]"|IDA|enables|"[""enables""]"|A6NFA1|protein|GO_0004222|molecular_function|9606
"[""PMID:22726442""]"|IPI|enables|"[""enables""]"|A6NFA1|protein|GO_0005515|molecular_function|9606
"[""PMID:22726442""]"|IDA|enables|"[""enables""]"|A6NFA1|protein|GO_0017147|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NFA1|protein|GO_0046872|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NFC9|protein|GO_0004930|molecular_function|9606
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|A6NFD8|protein|GO_0000981|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|A6NFD8|protein|GO_0001227|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|A6NFD8|protein|GO_0042802|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NFD8|protein|GO_0046983|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NFE3|protein|GO_0005509|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NFI3|protein|GO_0046872|molecular_function|9606
"[""PMID:25559186""]"|IDA|enables|"[""enables""]"|A6NFQ2|protein|GO_0044325|molecular_function|9606
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|A6NFQ7|protein|GO_0000981|molecular_function|9606
"[""PMID:28473536""]"|IDA|enables|"[""enables""]"|A6NFQ7|protein|GO_1990837|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NFT4|protein|GO_0070840|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NFU8|protein|GO_0008234|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NFX1|protein|GO_0015293|molecular_function|9606
"[""PMID:29045386""]"|IDA|enables|"[""enables""]"|A6NFX1|protein|GO_0046624|molecular_function|9606
"[""PMID:24606901""]"|IPI|enables|"[""enables""]"|A6NFY7|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NGB9|protein|GO_0003779|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|A6NGB9|protein|GO_0017124|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NGD5|protein|GO_0046872|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NGE7|protein|GO_0016831|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NGJ6|protein|GO_0008270|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NGK3|protein|GO_0005515|molecular_function|9606
"[""PMID:25542835""]"|IPI|enables|"[""enables""]"|A6NGQ2|protein|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NGS2|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|A6NGU5|protein|GO_0003674|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|A6NGU5|protein|GO_0102953|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|A6NGU5|protein|GO_0103068|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NGY5|protein|GO_0004930|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NH00|protein|GO_0004930|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NH52|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NH57|protein|GO_0003924|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NH57|protein|GO_0005525|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NHA9|protein|GO_0004930|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NHA9|protein|GO_0004984|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NHC0|protein|GO_0005509|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NHG4|protein|GO_0016829|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NHG9|protein|GO_0004930|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|A6NHJ4|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NHJ4|protein|GO_0046872|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NHL2|protein|GO_0016787|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NHL2|protein|GO_0046872|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NHN0|protein|GO_0005509|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NHQ4|protein|GO_0003682|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NHQ4|protein|GO_0044877|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|A6NHR9|protein|GO_0003677|molecular_function|9606
"[""PMID:23542155""]"|IPI|enables|"[""enables""]"|A6NHR9|protein|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NHR9|protein|GO_0005524|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NHR9|protein|GO_0016887|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|A6NHR9|protein|GO_0042803|molecular_function|9606
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|A6NHT5|protein|GO_0000981|molecular_function|9606
"[""PMID:26972053""]"|IPI|enables|"[""enables""]"|A6NHX0|protein|GO_0005515|molecular_function|9606
"[""PMID:26972053""]"|IDA|enables|"[""enables""]"|A6NHX0|protein|GO_0042802|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|A6NI03|protein|GO_0008270|molecular_function|9606
"[""GO_REF:0000113""]"|ISA|enables|"[""enables""]"|A6NI15|protein|GO_0000981|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|A6NI15|protein|GO_0001228|molecular_function|9606
