db_reference|evidence|label|qualifier|source_id|source_type|target_id|target_type|taxon_id
"[""PMID:17360437""]"|IDA|enables|"[""enables""]"|ENSG00000117868|gene|GO_0005544|molecular_function|9606
"[""PMID:24847877""]"|IDA|enables|"[""enables""]"|ENSG00000117868|gene|GO_0008429|molecular_function|9606
"[""PMID:24847877""]"|IDA|enables|"[""enables""]"|ENSG00000117868|gene|GO_0031210|molecular_function|9606
"[""PMID:24847877""]"|IDA|enables|"[""enables""]"|ENSG00000117868|gene|GO_0035091|molecular_function|9606
"[""PMID:23791178""]"|IPI|enables|"[""enables""]"|ENSG00000117868|gene|GO_0042802|molecular_function|9606
"[""PMID:25468996""]"|HDA|enables|"[""enables""]"|ENSG00000117868|gene|GO_0045296|molecular_function|9606
"[""PMID:23791178""]"|IPI|enables|"[""enables""]"|ENSG00000158220|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000156603|gene|GO_0003712|molecular_function|9606
"[""PMID:14576168""]"|IPI|enables|"[""enables""]"|ENSG00000156603|gene|GO_0005515|molecular_function|9606
"[""PMID:20163565""]"|IPI|enables|"[""enables""]"|ENSG00000111647|gene|GO_0005515|molecular_function|9606
"[""PMID:20163565""]"|IPI|enables|"[""enables""]"|ENSG00000111647|gene|GO_0042803|molecular_function|9606
"[""PMID:20163565""]"|IDA|enables|"[""enables""]"|ENSG00000111647|gene|GO_0062069|molecular_function|9606
"[""PMID:35499567""]"|IDA|enables|"[""enables""]"|ENSG00000111647|gene|GO_0120013|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000278522|gene|GO_0005515|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000187164|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|ENSG00000187164|gene|GO_0019894|molecular_function|9606
"[""PMID:25468996""]"|HDA|enables|"[""enables""]"|ENSG00000187164|gene|GO_0045296|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000187164|gene|GO_0051015|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000102796|gene|GO_0016491|molecular_function|9606
"[""Reactome:R-HSA-8876283""]"|TAS|enables|"[""enables""]"|ENSG00000154025|gene|GO_0015370|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|ENSG00000154025|gene|GO_0140929|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|ENSG00000154025|gene|GO_0140930|molecular_function|9606
"[""PMID:34969438""]"|IDA|enables|"[""enables""]"|ENSG00000168569|gene|GO_0097177|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000163331|gene|GO_0005515|molecular_function|9606
"[""PMID:22779914""]"|IDA|enables|"[""enables""]"|ENSG00000157884|gene|GO_0000287|molecular_function|9606
"[""PMID:22779914""]"|IDA|enables|"[""enables""]"|ENSG00000157884|gene|GO_0005509|molecular_function|9606
"[""PMID:22779914""]"|IPI|enables|"[""enables""]"|ENSG00000157884|gene|GO_0005515|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000178343|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|ENSG00000128610|gene|GO_0001227|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000128610|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000128610|gene|GO_0046872|molecular_function|9606
"[""PMID:19940119""]"|IDA|enables|"[""enables""]"|ENSG00000172986|gene|GO_0035252|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|ENSG00000172986|gene|GO_0140563|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|ENSG00000188735|gene|GO_0003674|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000188735|gene|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000187783|gene|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000249581|gene|GO_0005515|molecular_function|9606
"[""Reactome:R-HSA-8981637""]"|TAS|enables|"[""enables""]"|ENSG00000071205|gene|GO_0005096|molecular_function|9606
"[""PMID:11432776""]"|IPI|enables|"[""enables""]"|ENSG00000071205|gene|GO_0005515|molecular_function|9606
"[""PMID:29420192""]"|IDA|enables|"[""enables""]"|ENSG00000237693|gene|GO_0003924|molecular_function|9606
"[""PMID:30612879""]"|IDA|enables|"[""enables""]"|ENSG00000237693|gene|GO_0003925|molecular_function|9606
"[""PMID:25891078""]"|IPI|enables|"[""enables""]"|ENSG00000237693|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000237693|gene|GO_0005525|molecular_function|9606
"[""PMID:25891078""]"|IPI|enables|"[""enables""]"|ENSG00000237693|gene|GO_0019901|molecular_function|9606
"[""PMID:25891078""]"|IDA|enables|"[""enables""]"|ENSG00000237693|gene|GO_0030674|molecular_function|9606
"[""PMID:25891078""]"|IDA|enables|"[""enables""]"|ENSG00000237693|gene|GO_0043539|molecular_function|9606
"[""PMID:25891078""]"|IMP|enables|"[""enables""]"|ENSG00000237693|gene|GO_0050700|molecular_function|9606
"[""PMID:25891078""]"|IMP|enables|"[""enables""]"|ENSG00000237693|gene|GO_0051434|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000164334|gene|GO_0003677|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000164334|gene|GO_0046872|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000186980|gene|GO_0005515|molecular_function|9606
"[""PMID:22946059""]"|IMP|enables|"[""enables""]"|ENSG00000185101|gene|GO_0005229|molecular_function|9606
"[""PMID:21525870""]"|IPI|enables|"[""enables""]"|ENSG00000185101|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|ENSG00000185101|gene|GO_0017128|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000137266|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000137266|gene|GO_0022857|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000162069|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000107""]"|IEA|enables|"[""enables""]"|ENSG00000162069|gene|GO_0031267|molecular_function|9606
"[""PMID:25911094""]"|IPI|enables|"[""enables""]"|ENSG00000109205|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000147485|gene|GO_0004519|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000147485|gene|GO_0004601|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000147485|gene|GO_0020037|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000147485|gene|GO_0046872|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|ENSG00000147485|gene|GO_0140825|molecular_function|9606
"[""PMID:22681889""]"|HDA|enables|"[""enables""]"|ENSG00000254726|gene|GO_0003723|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000254726|gene|GO_0046872|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000105135|gene|GO_0000287|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|ENSG00000105135|gene|GO_0003674|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000105135|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000105135|gene|GO_0016829|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000105135|gene|GO_0030976|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000204334|gene|GO_0005515|molecular_function|9606
"[""PMID:24000165""]"|IPI|enables|"[""enables""]"|ENSG00000215218|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000215218|gene|GO_0005524|molecular_function|9606
"[""PMID:24000165""]"|IDA|enables|"[""enables""]"|ENSG00000215218|gene|GO_0061631|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000215595|gene|GO_0005515|molecular_function|9606
"[""PMID:27499296""]"|IPI|enables|"[""enables""]"|ENSG00000224877|gene|GO_0005515|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000217442|gene|GO_0005515|molecular_function|9606
"[""PMID:27555588""]"|IDA|enables|"[""enables""]"|ENSG00000126822|gene|GO_0003779|molecular_function|9606
"[""Reactome:R-HSA-9013159""]"|TAS|enables|"[""enables""]"|ENSG00000126822|gene|GO_0005085|molecular_function|9606
"[""PMID:20937905""]"|IPI|enables|"[""enables""]"|ENSG00000164181|gene|GO_0005515|molecular_function|9606
"[""PMID:19826053""]"|EXP|enables|"[""enables""]"|ENSG00000164181|gene|GO_0009922|molecular_function|9606
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|ENSG00000164181|gene|GO_0102336|molecular_function|9606
"[""GO_REF:0000003""]"|IEA|enables|"[""enables""]"|ENSG00000164181|gene|GO_0102756|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000205361|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000205361|gene|GO_0046872|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000236737|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000179954|gene|GO_0001968|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000179954|gene|GO_0005044|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000179954|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000179954|gene|GO_0043236|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000179954|gene|GO_0050840|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000186628|gene|GO_0005515|molecular_function|9606
"[""PMID:19755710""]"|IPI|enables|"[""enables""]"|ENSG00000174705|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000174705|gene|GO_0010314|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000174705|gene|GO_0032266|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000174705|gene|GO_0042169|molecular_function|9606
"[""GO_REF:0000024""]"|ISS|enables|"[""enables""]"|ENSG00000174705|gene|GO_0080025|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000188343|gene|GO_0005515|molecular_function|9606
"[""PMID:30404948""]"|IDA|enables|"[""enables""]"|ENSG00000188343|gene|GO_0005543|molecular_function|9606
"[""GO_REF:0000015""]"|ND|enables|"[""enables""]"|ENSG00000184828|gene|GO_0003674|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000184828|gene|GO_0046872|molecular_function|9606
"[""PMID:23474712""]"|IDA|enables|"[""enables""]"|ENSG00000172264|gene|GO_0016798|molecular_function|9606
"[""PMID:21257746""]"|IDA|enables|"[""enables""]"|ENSG00000172264|gene|GO_0019213|molecular_function|9606
"[""PMID:23474714""]"|IDA|enables|"[""enables""]"|ENSG00000172264|gene|GO_0140293|molecular_function|9606
"[""PMID:26134560""]"|IPI|enables|"[""enables""]"|ENSG00000178199|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000178199|gene|GO_0046872|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000180440|gene|GO_0005515|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000172159|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000172159|gene|GO_0008092|molecular_function|9606
"[""PMID:32296183""]"|IPI|enables|"[""enables""]"|ENSG00000158079|gene|GO_0005515|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000158079|gene|GO_0008138|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000180764|gene|GO_0016307|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000232125|gene|GO_0008270|molecular_function|9606
"[""GO_REF:0000002""]"|IEA|enables|"[""enables""]"|ENSG00000162669|gene|GO_0003676|molecular_function|9606
"[""GO_REF:0000043""]"|IEA|enables|"[""enables""]"|ENSG00000162669|gene|GO_0005524|molecular_function|9606
"[""GO_REF:0000116""]"|IEA|enables|"[""enables""]"|ENSG00000162669|gene|GO_0016887|molecular_function|9606
"[""PMID:25416956""]"|IPI|enables|"[""enables""]"|ENSG00000182986|gene|GO_0005515|molecular_function|9606
